quest_id,arena_id,gold,experience
165,54000054,7,298935
165,54000055,12,259628
165,54000056,190,38770
165,54000057,135,140206
165,54000058,151,70660
166,54000000,54,283448
166,54000001,179,115138
166,54000002,17,296901
166,54000003,127,210877
166,54000004,95,88933
166,54000005,197,123349
166,54000006,246,117344
166,54000007,44,86869
166,54000008,179,102116
166,54000009,183,132815
166,54000010,202,290029
166,54000011,248,50005
166,54000012,254,291855
166,54000013,90,34385
166,54000014,179,151747
166,54000015,143,23906
166,54000016,96,143116
166,54000017,241,60212
166,54000018,234,209061
166,54000019,32,220122
166,54000020,253,264681
166,54000021,162,122986
166,54000022,72,110430
166,54000023,81,44981
166,54000024,236,252510
166,54000025,15,42113
166,54000026,157,198756
166,54000027,178,280677
166,54000028,130,245520
166,54000029,223,193921
166,54000030,30,147511
166,54000031,32,77688
166,54000032,116,215850
166,54000033,102,241835
166,54000034,205,162816
166,54000035,251,147059
166,54000036,66,67907
166,54000037,212,86394
166,54000038,47,218228
166,54000039,98,98230
166,54000040,213,165020
166,54000041,90,3843
166,54000042,113,56497
166,54000043,120,148412
166,54000044,48,174017
166,54000045,118,169334
166,54000046,139,54589
166,54000047,208,131257
166,54000048,161,73573
166,54000049,45,69468
166,54000050,186,157580
166,54000051,89,114780
166,54000052,231,230088
166,54000053,66,140568
166,54000054,84,168152
166,54000055,223,235756
166,54000056,95,150962
166,54000057,185,197864
166,54000058,185,171080
167,54000000,240,28685
167,54000001,103,229878
167,54000002,190,208355
167,54000003,205,87435
167,54000004,74,251674
167,54000005,200,153522
167,54000006,193,176923
167,54000007,101,119740
167,54000008,88,138409
167,54000009,40,266795
167,54000010,31,43066
167,54000011,153,117149
167,54000012,249,239660
167,54000013,58,21043
167,54000014,220,105542
167,54000015,32,33853
167,54000016,221,282892
167,54000017,173,120581
167,54000018,9,193534
167,54000019,95,266676
167,54000020,18,92078
167,54000021,136,109284
167,54000022,51,277564
167,54000023,26,52548
167,54000024,226,276111
167,54000025,7,182913
167,54000026,225,50514
167,54000027,84,66135
167,54000028,7,244201
167,54000029,217,85460
167,54000030,128,262927
167,54000031,50,42821
167,54000032,102,277294
167,54000033,251,124096
167,54000034,51,64665
167,54000035,113,153613
167,54000036,215,269097
167,54000037,86,169937
167,54000038,22,82067
167,54000039,65,231800
167,54000040,88,56770
167,54000041,187,14174
167,54000042,15,203062
167,54000043,79,295611
167,54000044,221,26936
167,54000045,187,129225
167,54000046,225,229176
167,54000047,218,246259
167,54000048,83,256454
167,54000049,105,13563
167,54000050,126,229962
167,54000051,240,215176
167,54000052,234,194048
167,54000053,29,212619
167,54000054,153,9235
167,54000055,248,3596
167,54000056,135,47541
167,54000057,196,255638
167,54000058,85,270360
168,54000000,248,282523
168,54000001,124,4428
168,54000002,125,261157
168,54000003,161,90006
168,54000004,49,141083
168,54000005,210,187849
168,54000006,204,156172
168,54000007,13,236707
168,54000008,7,35387
168,54000009,83,179622
168,54000010,230,126854
168,54000011,80,208434
168,54000012,68,144245
168,54000013,91,130780
168,54000014,43,13916
168,54000015,118,262541
168,54000016,82,271021
168,54000017,177,94490
168,54000018,61,52573
168,54000019,150,256251
168,54000020,56,271569
168,54000021,54,226378
168,54000022,185,137509
168,54000023,96,269017
168,54000024,153,173624
168,54000025,12,231184
168,54000026,9,208664
168,54000027,53,127906
168,54000028,94,158725
168,54000029,209,39084
168,54000030,106,128101
168,54000031,134,235433
168,54000032,27,75396
168,54000033,5,66645
168,54000034,189,31397
168,54000035,21,130172
168,54000036,216,284713
168,54000037,64,117341
168,54000038,114,180250
168,54000039,110,186848
168,54000040,51,205877
168,54000041,213,217329
168,54000042,106,62770
168,54000043,83,141881
168,54000044,149,55762
168,54000045,171,130520
168,54000046,125,261604
168,54000047,248,46304
168,54000048,168,55155
168,54000049,155,55345
168,54000050,210,35152
168,54000051,35,152397
168,54000052,200,20535
168,54000053,97,135671
168,54000054,57,33601
168,54000055,206,241164
168,54000056,246,259973
168,54000057,48,290462
168,54000058,60,18251
169,54000000,163,158153
169,54000001,84,75919
169,54000002,104,207508
169,54000003,155,102958
169,54000004,254,1958
169,54000005,255,285809
169,54000006,105,299779
169,54000007,155,101139
169,54000008,34,100257
169,54000009,196,206192
169,54000010,129,161739
169,54000011,146,209899
169,54000012,101,83185
169,54000013,254,150140
169,54000014,251,217450
169,54000015,204,152277
169,54000016,159,235399
169,54000017,174,200080
169,54000018,249,6709
169,54000019,27,197271
169,54000020,182,173711
169,54000021,168,3663
169,54000022,83,77246
169,54000023,8,266433
169,54000024,98,230286
169,54000025,164,170566
169,54000026,199,180846
169,54000027,231,91983
169,54000028,58,29667
169,54000029,194,191087
169,54000030,43,145833
169,54000031,216,160005
169,54000032,0,79080
169,54000033,22,276361
169,54000034,188,236334
169,54000035,254,104882
169,54000036,174,290255
169,54000037,183,129986
169,54000038,164,112182
169,54000039,28,3183
169,54000040,47,24935
169,54000041,197,262671
169,54000042,224,266451
169,54000043,27,202175
169,54000044,198,273206
169,54000045,226,176816
169,54000046,41,182000
169,54000047,239,167151
169,54000048,49,247070
169,54000049,165,143759
169,54000050,46,247988
169,54000051,166,278100
169,54000052,54,160922
169,54000053,145,118239
169,54000054,112,82528
169,54000055,135,149265
169,54000056,202,216159
169,54000057,82,104990
169,54000058,73,236142
170,54000000,132,162160
170,54000001,98,17757
170,54000002,2,38965
170,54000003,79,52082
170,54000004,86,156006
170,54000005,242,70366
170,54000006,123,39636
170,54000007,236,106874
170,54000008,50,261361
170,54000009,255,146019
170,54000010,228,29721
170,54000011,77,196079
170,54000012,1,274235
170,54000013,211,145932
170,54000014,223,36167
170,54000015,26,144180
170,54000016,203,96246
170,54000017,69,57294
170,54000018,9,37169
170,54000019,9,240227
170,54000020,253,63071
170,54000021,170,263387
170,54000022,188,40430
170,54000023,104,112885
170,54000024,5,142173
170,54000025,146,92160
170,54000026,96,168771
170,54000027,247,102552
170,54000028,234,55104
170,54000029,167,154560
170,54000030,225,21343
170,54000031,207,195832
170,54000032,56,272676
170,54000033,138,194139
170,54000034,103,110712
170,54000035,13,13368
170,54000036,242,44845
170,54000037,235,16651
170,54000038,163,100656
170,54000039,233,171000
170,54000040,249,111019
170,54000041,21,108995
170,54000042,162,44499
170,54000043,74,173742
170,54000044,192,272949
170,54000045,43,254992
170,54000046,128,168184
170,54000047,148,229103
170,54000048,233,259407
170,54000049,212,71514
170,54000050,208,164094
170,54000051,70,272421
170,54000052,235,47941
170,54000053,170,62689
170,54000054,45,123246
170,54000055,69,212567
170,54000056,181,188399
170,54000057,223,32961
170,54000058,225,139229
171,54000000,42,1158
171,54000001,210,284749
171,54000002,139,234928
171,54000003,65,161512
171,54000004,151,5676
171,54000005,110,16042
171,54000006,246,225629
171,54000007,240,162935
171,54000008,204,220796
171,54000009,78,78171
171,54000010,165,293521
171,54000011,226,33852
171,54000012,224,96711
171,54000013,176,160831
171,54000014,96,97839
171,54000015,196,92787
171,54000016,190,265523
171,54000017,190,299710
171,54000018,105,279508
171,54000019,4,18082
171,54000020,208,200067
171,54000021,76,249291
171,54000022,55,237529
171,54000023,146,47447
171,54000024,141,44884
171,54000025,69,59491
171,54000026,121,163950
171,54000027,50,131758
171,54000028,106,66395
171,54000029,91,298445
171,54000030,216,208671
171,54000031,6,189739
171,54000032,150,219977
171,54000033,66,298105
171,54000034,254,70864
171,54000035,229,129145
171,54000036,212,297993
171,54000037,245,57411
171,54000038,162,118946
171,54000039,208,188947
171,54000040,13,244542
171,54000041,95,57328
171,54000042,236,113709
171,54000043,237,28409
171,54000044,221,182727
171,54000045,248,250733
171,54000046,96,87910
171,54000047,64,295159
171,54000048,49,163389
171,54000049,196,203669
171,54000050,170,173656
171,54000051,107,55876
171,54000052,36,227537
171,54000053,150,118057
171,54000054,228,150732
171,54000055,166,198526
171,54000056,203,159216
171,54000057,52,210007
171,54000058,228,46499
172,54000000,85,297136
172,54000001,68,195680
172,54000002,146,174837
172,54000003,197,75864
172,54000004,122,195245
172,54000005,96,294658
172,54000006,55,249444
172,54000007,116,250304
172,54000008,154,94324
172,54000009,127,64944
172,54000010,98,32399
172,54000011,66,69771
172,54000012,148,93228
172,54000013,199,78654
172,54000014,149,89963
172,54000015,152,105858
172,54000016,71,45094
172,54000017,180,178586
172,54000018,170,70903
172,54000019,179,5256
172,54000020,234,219168
172,54000021,9,238893
172,54000022,185,78939
172,54000023,2,127612
172,54000024,86,78782
172,54000025,177,256857
172,54000026,183,116426
172,54000027,26,141171
172,54000028,165,267217
172,54000029,169,261818
172,54000030,199,222113
172,54000031,99,209823
172,54000032,253,127217
172,54000033,22,936
172,54000034,253,121063
172,54000035,173,293612
172,54000036,118,49412
172,54000037,212,207409
172,54000038,129,126285
172,54000039,122,107551
172,54000040,165,236439
172,54000041,108,168128
172,54000042,177,77453
172,54000043,119,99063
172,54000044,131,185857
172,54000045,7,176891
172,54000046,64,101197
172,54000047,216,200654
172,54000048,236,49669
172,54000049,37,291998
172,54000050,5,17243
172,54000051,96,244343
172,54000052,101,262413
172,54000053,45,158530
172,54000054,153,113455
172,54000055,215,116863
172,54000056,70,47729
172,54000057,150,195130
172,54000058,172,72398
173,54000000,59,252557
173,54000001,240,99248
173,54000002,77,34994
173,54000003,121,48034
173,54000004,121,100515
173,54000005,55,166260
173,54000006,55,232048
173,54000007,149,207045
173,54000008,185,183900
173,54000009,211,159568
173,54000010,51,12341
173,54000011,216,126485
173,54000012,46,215278
173,54000013,35,107042
173,54000014,165,153690
173,54000015,33,102206
173,54000016,77,194887
173,54000017,71,298803
173,54000018,202,139349
173,54000019,59,164757
173,54000020,173,18706
173,54000021,62,97075
173,54000022,66,232531
173,54000023,36,299545
173,54000024,93,138449
173,54000025,86,275711
173,54000026,252,217181
173,54000027,175,259698
173,54000028,106,89729
173,54000029,24,125597
173,54000030,109,185365
173,54000031,127,288052
173,54000032,104,194075
173,54000033,113,225980
173,54000034,85,148280
173,54000035,255,212602
173,54000036,88,179311
173,54000037,196,256407
173,54000038,160,41947
173,54000039,61,3629
173,54000040,225,197544
173,54000041,97,96208
173,54000042,195,64431
173,54000043,55,187995
173,54000044,238,163788
173,54000045,158,47254
173,54000046,254,136446
173,54000047,88,181794
173,54000048,240,88667
173,54000049,206,105825
173,54000050,32,220941
173,54000051,210,55973
173,54000052,177,265805
173,54000053,48,70195
173,54000054,25,44442
173,54000055,164,157042
173,54000056,95,68278
173,54000057,220,102454
173,54000058,117,127998
174,54000000,13,41732
174,54000001,177,138372
174,54000002,191,41090
174,54000003,249,220714
174,54000004,138,192797
174,54000005,90,28508
174,54000006,162,81717
174,54000007,27,75019
174,54000008,72,143529
174,54000009,193,224450
174,54000010,102,153722
174,54000011,172,196711
174,54000012,143,175423
174,54000013,214,65487
174,54000014,122,142341
174,54000015,27,282910
174,54000016,117,107777
174,54000017,74,96731
174,54000018,240,292435
174,54000019,234,140460
174,54000020,194,67256
174,54000021,172,122482
174,54000022,111,45996
174,54000023,137,261731
174,54000024,238,224730
174,54000025,22,295328
174,54000026,182,91395
174,54000027,150,43123
174,54000028,158,57446
174,54000029,222,8776
174,54000030,67,259953
174,54000031,170,181316
174,54000032,68,151397
174,54000033,101,128134
174,54000034,63,285151
174,54000035,34,258552
174,54000036,244,14696
174,54000037,127,298577
174,54000038,210,35323
174,54000039,43,167275
174,54000040,206,203406
174,54000041,39,73245
174,54000042,107,266079
174,54000043,34,87412
174,54000044,236,24412
174,54000045,44,155603
174,54000046,216,235759
174,54000047,178,191235
174,54000048,25,180676
174,54000049,55,46648
174,54000050,90,282361
174,54000051,147,8643
174,54000052,50,170625
174,54000053,37,285389
174,54000054,79,3668
174,54000055,145,2647
174,54000056,120,273943
174,54000057,234,110731
174,54000058,107,52163
175,54000000,172,155166
175,54000001,210,236085
175,54000002,101,26724
175,54000003,244,287921
175,54000004,108,76368
175,54000005,89,280820
175,54000006,85,28615
175,54000007,239,282069
175,54000008,42,92896
175,54000009,114,291894
175,54000010,79,7834
175,54000011,164,47469
175,54000012,9,148826
175,54000013,23,263689
175,54000014,21,150911
175,54000015,121,127364
175,54000016,121,165700
175,54000017,207,39076
175,54000018,198,182161
175,54000019,164,45741
175,54000020,173,189598
175,54000021,119,41927
175,54000022,132,96166
175,54000023,230,89479
175,54000024,47,250563
175,54000025,191,251740
175,54000026,209,153356
175,54000027,5,239225
175,54000028,178,24936
175,54000029,7,107034
175,54000030,154,104365
175,54000031,132,248244
175,54000032,185,29338
175,54000033,26,89598
175,54000034,25,54925
175,54000035,177,287990
175,54000036,56,38370
175,54000037,3,91249
175,54000038,248,17544
175,54000039,241,178659
175,54000040,34,95841
175,54000041,73,236711
175,54000042,235,186935
175,54000043,219,229611
175,54000044,43,297302
175,54000045,129,243932
175,54000046,202,203017
175,54000047,155,209897
175,54000048,96,15700
175,54000049,93,247126
175,54000050,126,255403
175,54000051,209,253376
175,54000052,239,32942
175,54000053,6,282440
175,54000054,133,222659
175,54000055,252,154557
175,54000056,152,144814
175,54000057,234,159626
175,54000058,177,18350
176,54000000,124,159930
176,54000001,109,91351
176,54000002,196,297283
176,54000003,178,150855
176,54000004,246,120278
176,54000005,46,85767
176,54000006,24,71361
176,54000007,132,131617
176,54000008,3,297663
176,54000009,104,90169
176,54000010,32,240222
176,54000011,64,135433
176,54000012,238,222602
176,54000013,160,295324
176,54000014,140,205242
176,54000015,245,234599
176,54000016,87,241175
176,54000017,57,13599
176,54000018,75,60293
176,54000019,31,166139
176,54000020,143,224111
176,54000021,132,211303
176,54000022,48,190099
176,54000023,16,149185
176,54000024,172,39271
176,54000025,100,249076
176,54000026,249,98535
176,54000027,14,33967
176,54000028,70,140413
176,54000029,32,177698
176,54000030,250,12075
176,54000031,78,53748
176,54000032,27,227095
176,54000033,175,141891
176,54000034,146,95380
176,54000035,224,71385
176,54000036,231,61577
176,54000037,116,119687
176,54000038,37,108768
176,54000039,157,280001
176,54000040,239,253421
176,54000041,160,80341
176,54000042,110,57624
176,54000043,172,82217
176,54000044,20,60746
176,54000045,184,125681
176,54000046,156,285040
176,54000047,170,291114
176,54000048,93,23055
176,54000049,136,43958
176,54000050,218,108484
176,54000051,169,142132
176,54000052,78,205494
176,54000053,149,31771
176,54000054,112,17915
176,54000055,67,274131
176,54000056,178,87459
176,54000057,145,72976
176,54000058,21,100005
177,54000000,159,71244
177,54000001,198,91141
177,54000002,168,20127
177,54000003,156,211550
177,54000004,242,299709
177,54000005,40,85105
177,54000006,105,295053
177,54000007,124,255050
177,54000008,56,185250
177,54000009,88,235180
177,54000010,21,23256
177,54000011,136,144249
177,54000012,24,125964
177,54000013,237,257439
177,54000014,123,245720
177,54000015,129,296450
177,54000016,156,281034
177,54000017,81,259266
177,54000018,48,149119
177,54000019,237,273833
177,54000020,62,153825
177,54000021,27,205811
177,54000022,222,142139
177,54000023,67,201274
177,54000024,27,110613
177,54000025,219,139742
177,54000026,142,44497
177,54000027,27,3405
177,54000028,88,288992
177,54000029,163,282228
177,54000030,101,155777
177,54000031,206,134370
177,54000032,218,86487
177,54000033,53,129557
177,54000034,248,10022
177,54000035,199,166596
177,54000036,32,23242
177,54000037,107,43112
177,54000038,114,218101
177,54000039,84,84328
177,54000040,180,232323
177,54000041,19,23455
177,54000042,29,182074
177,54000043,222,25196
177,54000044,234,284835
177,54000045,28,282518
177,54000046,123,46720
177,54000047,254,152570
177,54000048,222,182089
177,54000049,209,276499
177,54000050,246,195271
177,54000051,0,143620
177,54000052,118,10700
177,54000053,109,115813
177,54000054,107,216973
177,54000055,21,295143
177,54000056,231,28702
177,54000057,81,24230
177,54000058,57,44200
178,54000000,154,164234
178,54000001,173,130089
178,54000002,216,186554
178,54000003,66,10088
178,54000004,153,218526
178,54000005,48,3571
178,54000006,159,123662
178,54000007,84,85495
178,54000008,216,184157
178,54000009,84,243515
178,54000010,18,194940
178,54000011,164,70138
178,54000012,165,278412
178,54000013,248,266427
178,54000014,212,201444
178,54000015,199,89774
178,54000016,208,52218
178,54000017,24,53638
178,54000018,180,13330
178,54000019,56,138989
178,54000020,21,190017
178,54000021,134,100969
178,54000022,185,241276
178,54000023,216,175433
178,54000024,166,75682
178,54000025,128,179403
178,54000026,222,25250
178,54000027,10,234478
178,54000028,92,202315
178,54000029,34,283438
178,54000030,42,2286
178,54000031,247,44801
178,54000032,145,217362
178,54000033,173,66381
178,54000034,212,297108
178,54000035,79,258916
178,54000036,138,274008
178,54000037,220,121246
178,54000038,65,158608
178,54000039,80,109073
178,54000040,244,79976
178,54000041,247,182799
178,54000042,215,44492
178,54000043,58,130557
178,54000044,211,145463
178,54000045,83,52331
178,54000046,184,97465
178,54000047,92,133524
178,54000048,254,212771
178,54000049,189,123316
178,54000050,185,225874
178,54000051,204,217857
178,54000052,51,267990
178,54000053,254,31623
178,54000054,33,34878
178,54000055,120,147588
178,54000056,129,150146
178,54000057,14,249981
178,54000058,239,134701
179,54000000,191,25467
179,54000001,242,240997
179,54000002,165,151590
179,54000003,209,48247
179,54000004,198,193148
179,54000005,237,10084
179,54000006,249,236141
179,54000007,28,199106
179,54000008,4,255510
179,54000009,42,214928
179,54000010,11,232345
179,54000011,160,112283
179,54000012,233,244597
179,54000013,170,247334
179,54000014,156,119143
179,54000015,100,32889
179,54000016,112,116637
179,54000017,138,299528
179,54000018,1,168243
179,54000019,234,206398
179,54000020,95,103276
179,54000021,55,3943
179,54000022,88,145518
179,54000023,246,137847
179,54000024,129,229914
179,54000025,255,191610
179,54000026,88,193798
179,54000027,85,260249
179,54000028,132,105177
179,54000029,195,73766
179,54000030,180,31171
179,54000031,156,179428
179,54000032,115,11254
179,54000033,253,74773
179,54000034,113,226597
179,54000035,105,261793
179,54000036,136,2712
179,54000037,54,32672
179,54000038,207,192905
179,54000039,75,93957
179,54000040,251,74110
179,54000041,140,276008
179,54000042,87,134019
179,54000043,237,85454
179,54000044,222,270435
179,54000045,208,92918
179,54000046,122,42659
179,54000047,246,54754
179,54000048,93,4763
179,54000049,97,158976
179,54000050,174,28274
179,54000051,139,75765
179,54000052,243,853
179,54000053,225,240613
179,54000054,84,286643
179,54000055,41,29921
179,54000056,194,142936
179,54000057,147,115341
179,54000058,224,285956
180,54000000,79,165772
180,54000001,45,296
180,54000002,48,160363
180,54000003,125,269500
180,54000004,29,155656
180,54000005,245,104031
180,54000006,190,186429
180,54000007,79,236556
180,54000008,223,260236
180,54000009,134,276438
180,54000010,30,223944
180,54000011,186,18560
180,54000012,97,14173
180,54000013,251,173500
180,54000014,171,207742
180,54000015,116,23357
180,54000016,152,151881
180,54000017,61,32794
180,54000018,166,229145
180,54000019,40,2850
180,54000020,67,294472
180,54000021,23,171607
180,54000022,197,283135
180,54000023,56,241225
180,54000024,228,277179
180,54000025,123,140080
180,54000026,175,220062
180,54000027,212,287396
180,54000028,124,186991
180,54000029,71,284828
180,54000030,240,50030
180,54000031,238,25474
180,54000032,113,23608
180,54000033,219,174288
180,54000034,90,165844
180,54000035,200,253769
180,54000036,236,17752
180,54000037,57,258038
180,54000038,153,75515
180,54000039,179,12987
180,54000040,50,114679
180,54000041,59,114965
180,54000042,83,43962
180,54000043,118,260179
180,54000044,96,109194
180,54000045,72,60398
180,54000046,0,280850
180,54000047,37,149447
180,54000048,54,97582
180,54000049,69,84411
180,54000050,52,37391
180,54000051,149,104837
180,54000052,156,84299
180,54000053,14,191760
180,54000054,32,261604
180,54000055,180,242167
180,54000056,204,201555
180,54000057,135,15932
180,54000058,141,88305
181,54000000,187,173121
181,54000001,58,128578
181,54000002,133,67942
181,54000003,187,259102
181,54000004,252,159743
181,54000005,133,93405
181,54000006,35,6417
181,54000007,40,212351
181,54000008,97,90442
181,54000009,12,195381
181,54000010,209,242586
181,54000011,90,157647
181,54000012,223,232401
181,54000013,254,84131
181,54000014,86,46711
181,54000015,142,168598
181,54000016,33,252226
181,54000017,23,167531
181,54000018,50,178487
181,54000019,87,188678
181,54000020,107,232576
181,54000021,149,29115
181,54000022,114,94150
181,54000023,236,49303
181,54000024,66,298507
181,54000025,83,66090
181,54000026,170,220743
181,54000027,67,241776
181,54000028,171,211294
181,54000029,91,37787
181,54000030,250,44602
181,54000031,212,230175
181,54000032,247,157065
181,54000033,191,40953
181,54000034,90,239029
181,54000035,49,207421
181,54000036,241,264540
181,54000037,246,244346
181,54000038,0,68045
181,54000039,144,14156
181,54000040,222,219134
181,54000041,136,83454
181,54000042,179,136940
181,54000043,191,3898
181,54000044,69,279727
181,54000045,79,226191
181,54000046,3,145209
181,54000047,228,238654
181,54000048,157,27916
181,54000049,62,62657
181,54000050,226,180917
181,54000051,237,226167
181,54000052,251,225417
181,54000053,30,203728
181,54000054,218,196698
181,54000055,137,186450
181,54000056,189,116566
181,54000057,94,289350
181,54000058,40,197980
182,54000000,13,178210
182,54000001,158,129083
182,54000002,208,277076
182,54000003,106,209065
182,54000004,185,77479
182,54000005,14,74301
182,54000006,177,133013
182,54000007,252,229034
182,54000008,97,164714
182,54000009,186,96953
182,54000010,81,126096
182,54000011,71,247714
182,54000012,154,276348
182,54000013,53,95238
182,54000014,58,150165
182,54000015,46,61515
182,54000016,65,198268
182,54000017,41,246165
182,54000018,164,123932
182,54000019,112,235614
182,54000020,85,163536
182,54000021,66,148658
182,54000022,197,182379
182,54000023,105,261161
182,54000024,196,219624
182,54000025,238,241345
182,54000026,108,179470
182,54000027,191,225752
182,54000028,48,299807
182,54000029,93,5507
182,54000030,62,133022
182,54000031,190,175406
182,54000032,81,83739
182,54000033,205,286033
182,54000034,193,182493
182,54000035,205,173675
182,54000036,253,122667
182,54000037,227,10461
182,54000038,113,10230
182,54000039,42,124741
182,54000040,167,230854
182,54000041,27,135573
182,54000042,250,165375
182,54000043,96,63504
182,54000044,160,162543
182,54000045,154,196289
182,54000046,209,36055
182,54000047,50,79992
182,54000048,28,67956
182,54000049,132,83490
182,54000050,69,87466
182,54000051,148,168324
182,54000052,157,144908
182,54000053,197,259123
182,54000054,106,81962
182,54000055,13,165459
182,54000056,60,78327
182,54000057,181,171913
182,54000058,47,138101
183,54000000,105,87295
183,54000001,209,251232
183,54000002,56,289141
183,54000003,31,94420
183,54000004,244,176734
183,54000005,5,87963
183,54000006,49,114238
183,54000007,135,202423
183,54000008,93,120605
183,54000009,218,203400
183,54000010,197,77480
183,54000011,207,221403
183,54000012,150,96869
183,54000013,95,230160
183,54000014,188,240657
183,54000015,48,229670
183,54000016,54,129945
183,54000017,207,19045
183,54000018,151,264657
183,54000019,17,236583
183,54000020,199,90579
183,54000021,149,217252
183,54000022,35,129271
183,54000023,198,22648
183,54000024,52,67307
183,54000025,69,20307
183,54000026,97,256624
183,54000027,143,91806
183,54000028,215,82
183,54000029,237,133413
183,54000030,72,242529
183,54000031,65,126085
183,54000032,57,171088
183,54000033,198,27474
183,54000034,100,155850
183,54000035,64,85541
183,54000036,65,184236
183,54000037,162,179234
183,54000038,198,155298
183,54000039,232,265602
183,54000040,189,40866
183,54000041,59,58049
183,54000042,183,149567
183,54000043,3,209029
183,54000044,150,146251
183,54000045,225,111209
183,54000046,132,187085
183,54000047,66,198342
183,54000048,119,126650
183,54000049,230,217085
183,54000050,104,170195
183,54000051,92,75715
183,54000052,206,84411
183,54000053,133,48681
183,54000054,14,184756
183,54000055,219,39879
183,54000056,41,31093
183,54000057,241,46853
183,54000058,67,38953
184,54000000,75,292262
184,54000001,101,269254
184,54000002,189,231313
184,54000003,156,169865
184,54000004,8,135677
184,54000005,3,112939
184,54000006,179,163480
184,54000007,104,116770
184,54000008,148,98420
184,54000009,239,290775
184,54000010,210,4975
184,54000011,8,215487
184,54000012,7,67197
184,54000013,96,277976
184,54000014,36,17492
184,54000015,251,217250
184,54000016,219,295988
184,54000017,17,55511
184,54000018,184,133905
184,54000019,33,33640
184,54000020,18,168158
184,54000021,255,76246
184,54000022,55,235160
184,54000023,147,113002
184,54000024,113,281260
184,54000025,0,113233
184,54000026,33,255078
184,54000027,39,130968
184,54000028,95,250167
184,54000029,235,19135
184,54000030,245,153985
184,54000031,53,115581
184,54000032,194,230435
184,54000033,244,38705
184,54000034,58,30812
184,54000035,84,226656
184,54000036,16,155037
184,54000037,157,98959
184,54000038,166,265520
184,54000039,0,65694
184,54000040,170,92319
184,54000041,53,93823
184,54000042,86,273730
184,54000043,185,293715
184,54000044,138,258505
184,54000045,47,128096
184,54000046,105,186082
184,54000047,221,110448
184,54000048,50,228679
184,54000049,173,160712
184,54000050,27,27463
184,54000051,230,112259
184,54000052,204,215279
184,54000053,153,287531
184,54000054,229,194037
184,54000055,196,244244
184,54000056,117,65697
184,54000057,41,205973
184,54000058,255,82552
185,54000000,15,66659
185,54000001,163,230215
185,54000002,81,96524
185,54000003,29,183464
185,54000004,132,295437
185,54000005,181,71412
185,54000006,176,168241
185,54000007,49,71013
185,54000008,176,57286
185,54000009,229,89255
185,54000010,192,186013
185,54000011,123,174427
185,54000012,16,230014
185,54000013,206,233606
185,54000014,151,172966
185,54000015,46,44476
185,54000016,222,194878
185,54000017,15,89317
185,54000018,113,190937
185,54000019,152,191626
185,54000020,184,263529
185,54000021,165,89183
185,54000022,64,12159
185,54000023,164,84716
185,54000024,209,106429
185,54000025,229,209913
185,54000026,237,206042
185,54000027,106,29973
185,54000028,230,108849
185,54000029,54,77923
185,54000030,172,127302
185,54000031,101,164386
185,54000032,69,282583
185,54000033,248,11256
185,54000034,153,180410
185,54000035,200,251226
185,54000036,48,158169
185,54000037,89,189594
185,54000038,66,80646
185,54000039,136,128462
185,54000040,197,764
185,54000041,51,54169
185,54000042,19,280501
185,54000043,118,281496
185,54000044,224,5154
185,54000045,111,224779
185,54000046,130,25738
185,54000047,3,5085
185,54000048,9,165057
185,54000049,209,223090
185,54000050,239,195364
185,54000051,46,75469
185,54000052,74,280207
185,54000053,136,45627
185,54000054,122,136923
185,54000055,73,12863
185,54000056,231,233207
185,54000057,88,3771
185,54000058,187,135522
186,54000000,79,136951
186,54000001,129,226403
186,54000002,173,140370
186,54000003,58,270629
186,54000004,200,125826
186,54000005,137,123026
186,54000006,127,235017
186,54000007,176,139114
186,54000008,46,212854
186,54000009,84,16448
186,54000010,107,59861
186,54000011,159,170673
186,54000012,84,257749
186,54000013,235,115426
186,54000014,33,4627
186,54000015,139,51574
186,54000016,41,284488
186,54000017,155,230985
186,54000018,195,269804
186,54000019,47,103307
186,54000020,205,103461
186,54000021,212,163036
186,54000022,151,72080
186,54000023,93,10368
186,54000024,6,217002
186,54000025,52,5824
186,54000026,22,238876
186,54000027,216,141469
186,54000028,148,202305
186,54000029,194,112497
186,54000030,30,68310
186,54000031,79,61124
186,54000032,53,183613
186,54000033,77,292008
186,54000034,197,177165
186,54000035,215,272945
186,54000036,156,92505
186,54000037,129,185556
186,54000038,49,135323
186,54000039,184,165915
186,54000040,246,283613
186,54000041,206,229059
186,54000042,133,241668
186,54000043,21,199410
186,54000044,50,208698
186,54000045,114,141848
186,54000046,237,70134
186,54000047,251,117153
186,54000048,144,243466
186,54000049,2,184435
186,54000050,169,228617
186,54000051,186,88139
186,54000052,190,531
186,54000053,168,271918
186,54000054,223,68798
186,54000055,251,143311
186,54000056,8,130979
186,54000057,204,101372
186,54000058,234,9314
187,54000000,205,83301
187,54000001,29,19218
187,54000002,98,172650
187,54000003,238,91305
187,54000004,55,247296
187,54000005,14,230021
187,54000006,19,115360
187,54000007,93,260373
187,54000008,19,67883
187,54000009,91,137062
187,54000010,152,275326
187,54000011,46,101294
187,54000012,205,270926
187,54000013,7,294799
187,54000014,44,154081
187,54000015,174,13928
187,54000016,153,210505
187,54000017,224,41502
187,54000018,145,187613
187,54000019,198,8578
187,54000020,234,198965
187,54000021,117,111327
187,54000022,106,163138
187,54000023,210,289699
187,54000024,136,287847
187,54000025,101,126856
187,54000026,186,96120
