player,deck,title,description,date,card,level
#82R8VJGGR,1986,Baleares dragons,"Bless the Maker and all His Water. Bless the coming and going of Him, May His passing cleanse the world. May He keep the world for his people.",2021-09-05,26000048,5
#82R8VJGGR,1987,Andalucía crows,"Thou shalt not make a machine in the likeness of a man's mind",2021-08-04,26000068,11
#82R8VJGGR,1987,Andalucía crows,"Thou shalt not make a machine in the likeness of a man's mind",2021-08-04,26000000,13
#82R8VJGGR,1987,Andalucía crows,"Thou shalt not make a machine in the likeness of a man's mind",2021-08-04,26000052,11
#82R8VJGGR,1987,Andalucía crows,"Thou shalt not make a machine in the likeness of a man's mind",2021-08-04,28000017,13
#82R8VJGGR,1987,Andalucía crows,"Thou shalt not make a machine in the likeness of a man's mind",2021-08-04,26000023,5
#82R8VJGGR,1987,Andalucía crows,"Thou shalt not make a machine in the likeness of a man's mind",2021-08-04,26000034,8
#82R8VJGGR,1987,Andalucía crows,"Thou shalt not make a machine in the likeness of a man's mind",2021-08-04,26000003,11
#82R8VJGGR,1987,Andalucía crows,"Thou shalt not make a machine in the likeness of a man's mind",2021-08-04,26000047,13
#82R8VJGGR,1988,Galicia whales,"Thou shalt not make a machine in the likeness of a man's mind",2021-08-22,27000007,11
#82R8VJGGR,1988,Galicia whales,"Thou shalt not make a machine in the likeness of a man's mind",2021-08-22,26000047,13
#82R8VJGGR,1988,Galicia whales,"Thou shalt not make a machine in the likeness of a man's mind",2021-08-22,26000039,11
#82R8VJGGR,1988,Galicia whales,"Thou shalt not make a machine in the likeness of a man's mind",2021-08-22,26000051,2
#82R8VJGGR,1988,Galicia whales,"Thou shalt not make a machine in the likeness of a man's mind",2021-08-22,26000020,8
#82R8VJGGR,1988,Galicia whales,"Thou shalt not make a machine in the likeness of a man's mind",2021-08-22,28000011,5
#82R8VJGGR,1988,Galicia whales,"Thou shalt not make a machine in the likeness of a man's mind",2021-08-22,26000062,3
#82R8VJGGR,1988,Galicia whales,"Thou shalt not make a machine in the likeness of a man's mind",2021-08-22,26000002,12
#2CVLVGVRL,1989,Castilla-La Mancha bees,Do not count a human dead until you’ve seen his body. And even then you can make a mistake.,2021-08-20,26000002,13
#2CVLVGVRL,1989,Castilla-La Mancha bees,Do not count a human dead until you’ve seen his body. And even then you can make a mistake.,2021-08-20,26000056,10
#2CVLVGVRL,1989,Castilla-La Mancha bees,Do not count a human dead until you’ve seen his body. And even then you can make a mistake.,2021-08-20,26000016,7
#2CVLVGVRL,1989,Castilla-La Mancha bees,Do not count a human dead until you’ve seen his body. And even then you can make a mistake.,2021-08-20,26000084,13
#2CVLVGVRL,1989,Castilla-La Mancha bees,Do not count a human dead until you’ve seen his body. And even then you can make a mistake.,2021-08-20,26000061,1
#2CVLVGVRL,1989,Castilla-La Mancha bees,Do not count a human dead until you’ve seen his body. And even then you can make a mistake.,2021-08-20,28000011,2
#2CVLVGVRL,1989,Castilla-La Mancha bees,Do not count a human dead until you’ve seen his body. And even then you can make a mistake.,2021-08-20,28000000,11
#2CVLVGVRL,1989,Castilla-La Mancha bees,Do not count a human dead until you’ve seen his body. And even then you can make a mistake.,2021-08-20,28000002,5
#2CVLVGVRL,1990,Castilla y León chimeras,"Arrakis teaches the attitude of the knife, chopping off what’s incomplete and saying, ""Now it’s complete because it’s ended here.""",2021-08-20,26000047,10
#2CVLVGVRL,1990,Castilla y León chimeras,"Arrakis teaches the attitude of the knife, chopping off what’s incomplete and saying, ""Now it’s complete because it’s ended here.""",2021-08-20,26000011,8
#2CVLVGVRL,1990,Castilla y León chimeras,"Arrakis teaches the attitude of the knife, chopping off what’s incomplete and saying, ""Now it’s complete because it’s ended here.""",2021-08-20,26000002,13
#2CVLVGVRL,1990,Castilla y León chimeras,"Arrakis teaches the attitude of the knife, chopping off what’s incomplete and saying, ""Now it’s complete because it’s ended here.""",2021-08-20,26000020,4
#2CVLVGVRL,1990,Castilla y León chimeras,"Arrakis teaches the attitude of the knife, chopping off what’s incomplete and saying, ""Now it’s complete because it’s ended here.""",2021-08-20,27000008,5
#2CVLVGVRL,1990,Castilla y León chimeras,"Arrakis teaches the attitude of the knife, chopping off what’s incomplete and saying, ""Now it’s complete because it’s ended here.""",2021-08-20,28000015,8
#2CVLVGVRL,1990,Castilla y León chimeras,"Arrakis teaches the attitude of the knife, chopping off what’s incomplete and saying, ""Now it’s complete because it’s ended here.""",2021-08-20,27000000,9
#2CVLVGVRL,1990,Castilla y León chimeras,"Arrakis teaches the attitude of the knife, chopping off what’s incomplete and saying, ""Now it’s complete because it’s ended here.""",2021-08-20,27000003,7
#2CVLVGVRL,1991,Navarra elves,From water does all life begin.,2021-11-07,26000036,11
#2CVLVGVRL,1991,Navarra elves,From water does all life begin.,2021-11-07,28000013,4
#2CVLVGVRL,1991,Navarra elves,From water does all life begin.,2021-11-07,26000008,10
#2CVLVGVRL,1991,Navarra elves,From water does all life begin.,2021-11-07,27000008,5
#2CVLVGVRL,1991,Navarra elves,From water does all life begin.,2021-11-07,26000048,2
#2CVLVGVRL,1991,Navarra elves,From water does all life begin.,2021-11-07,26000013,9
#2CVLVGVRL,1991,Navarra elves,From water does all life begin.,2021-11-07,28000000,11
#2CVLVGVRL,1991,Navarra elves,From water does all life begin.,2021-11-07,26000029,1
#2Y8CJ2LJC,1992,Extremadura gnomes,"When God hath ordained a creature to die in a particular place, He causeth that creature's wants to direct him to that place",2021-08-22,27000013,7
#2Y8CJ2LJC,1992,Extremadura gnomes,"When God hath ordained a creature to die in a particular place, He causeth that creature's wants to direct him to that place",2021-08-22,26000055,5
#2Y8CJ2LJC,1992,Extremadura gnomes,"When God hath ordained a creature to die in a particular place, He causeth that creature's wants to direct him to that place",2021-08-22,26000048,5
#2Y8CJ2LJC,1992,Extremadura gnomes,"When God hath ordained a creature to die in a particular place, He causeth that creature's wants to direct him to that place",2021-08-22,26000069,1
#2Y8CJ2LJC,1992,Extremadura gnomes,"When God hath ordained a creature to die in a particular place, He causeth that creature's wants to direct him to that place",2021-08-22,26000039,11
#2Y8CJ2LJC,1992,Extremadura gnomes,"When God hath ordained a creature to die in a particular place, He causeth that creature's wants to direct him to that place",2021-08-22,28000001,13
#2Y8CJ2LJC,1992,Extremadura gnomes,"When God hath ordained a creature to die in a particular place, He causeth that creature's wants to direct him to that place",2021-08-22,27000004,11
#2Y8CJ2LJC,1992,Extremadura gnomes,"When God hath ordained a creature to die in a particular place, He causeth that creature's wants to direct him to that place",2021-08-22,27000006,13
#2Y8CJ2LJC,1993,Comunidad Valenciana sons,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-08-28,26000010,13
#2Y8CJ2LJC,1993,Comunidad Valenciana sons,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-08-28,27000003,11
#2Y8CJ2LJC,1993,Comunidad Valenciana sons,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-08-28,26000026,3
#2Y8CJ2LJC,1993,Comunidad Valenciana sons,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-08-28,26000069,1
#2Y8CJ2LJC,1993,Comunidad Valenciana sons,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-08-28,26000063,8
#2Y8CJ2LJC,1993,Comunidad Valenciana sons,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-08-28,26000047,13
#2Y8CJ2LJC,1993,Comunidad Valenciana sons,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-08-28,27000004,11
#2Y8CJ2LJC,1993,Comunidad Valenciana sons,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-08-28,28000011,5
#92LRGLQ2C,1994,Comunidad Valenciana oracles,"Think you of the fact that a deaf person cannot hear. Then, what deafness may we not all possess? What senses do we lack that we cannot see and cannot hear another world all around us?",2021-09-16,27000008,8
#92LRGLQ2C,1994,Comunidad Valenciana oracles,"Think you of the fact that a deaf person cannot hear. Then, what deafness may we not all possess? What senses do we lack that we cannot see and cannot hear another world all around us?",2021-09-16,26000036,10
#92LRGLQ2C,1994,Comunidad Valenciana oracles,"Think you of the fact that a deaf person cannot hear. Then, what deafness may we not all possess? What senses do we lack that we cannot see and cannot hear another world all around us?",2021-09-16,26000020,7
#92LRGLQ2C,1994,Comunidad Valenciana oracles,"Think you of the fact that a deaf person cannot hear. Then, what deafness may we not all possess? What senses do we lack that we cannot see and cannot hear another world all around us?",2021-09-16,26000038,11
#92LRGLQ2C,1994,Comunidad Valenciana oracles,"Think you of the fact that a deaf person cannot hear. Then, what deafness may we not all possess? What senses do we lack that we cannot see and cannot hear another world all around us?",2021-09-16,26000000,13
#92LRGLQ2C,1994,Comunidad Valenciana oracles,"Think you of the fact that a deaf person cannot hear. Then, what deafness may we not all possess? What senses do we lack that we cannot see and cannot hear another world all around us?",2021-09-16,26000048,5
#92LRGLQ2C,1994,Comunidad Valenciana oracles,"Think you of the fact that a deaf person cannot hear. Then, what deafness may we not all possess? What senses do we lack that we cannot see and cannot hear another world all around us?",2021-09-16,26000051,3
#92LRGLQ2C,1994,Comunidad Valenciana oracles,"Think you of the fact that a deaf person cannot hear. Then, what deafness may we not all possess? What senses do we lack that we cannot see and cannot hear another world all around us?",2021-09-16,28000017,10
#92LRGLQ2C,1995,Principado de Asturias penguins,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-08-07,26000019,10
#92LRGLQ2C,1995,Principado de Asturias penguins,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-08-07,28000015,8
#92LRGLQ2C,1995,Principado de Asturias penguins,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-08-07,26000068,9
#92LRGLQ2C,1995,Principado de Asturias penguins,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-08-07,27000010,11
#92LRGLQ2C,1995,Principado de Asturias penguins,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-08-07,28000003,11
#92LRGLQ2C,1995,Principado de Asturias penguins,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-08-07,28000002,4
#92LRGLQ2C,1995,Principado de Asturias penguins,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-08-07,26000028,7
#92LRGLQ2C,1995,Principado de Asturias penguins,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-08-07,27000007,7
#PJUJCVUR,1996,Navarra oxen,There exists no separation between gods and men: one blends softly casual into the other.,2021-09-24,27000012,11
#PJUJCVUR,1996,Navarra oxen,There exists no separation between gods and men: one blends softly casual into the other.,2021-09-24,26000080,11
#PJUJCVUR,1996,Navarra oxen,There exists no separation between gods and men: one blends softly casual into the other.,2021-09-24,26000030,11
#PJUJCVUR,1996,Navarra oxen,There exists no separation between gods and men: one blends softly casual into the other.,2021-09-24,27000006,14
#PJUJCVUR,1996,Navarra oxen,There exists no separation between gods and men: one blends softly casual into the other.,2021-09-24,26000003,11
#PJUJCVUR,1996,Navarra oxen,There exists no separation between gods and men: one blends softly casual into the other.,2021-09-24,26000009,7
#PJUJCVUR,1996,Navarra oxen,There exists no separation between gods and men: one blends softly casual into the other.,2021-09-24,26000062,4
#PJUJCVUR,1996,Navarra oxen,There exists no separation between gods and men: one blends softly casual into the other.,2021-09-24,26000027,9
#8VLJPL8L2,1997,País Vasco kangaroos,Be prepared to appreciate what you meet.,2021-10-13,28000005,7
#8VLJPL8L2,1997,País Vasco kangaroos,Be prepared to appreciate what you meet.,2021-10-13,26000049,13
#8VLJPL8L2,1997,País Vasco kangaroos,Be prepared to appreciate what you meet.,2021-10-13,27000006,13
#8VLJPL8L2,1997,País Vasco kangaroos,Be prepared to appreciate what you meet.,2021-10-13,26000017,9
#8VLJPL8L2,1997,País Vasco kangaroos,Be prepared to appreciate what you meet.,2021-10-13,26000006,8
#8VLJPL8L2,1997,País Vasco kangaroos,Be prepared to appreciate what you meet.,2021-10-13,26000008,10
#8VLJPL8L2,1997,País Vasco kangaroos,Be prepared to appreciate what you meet.,2021-10-13,26000074,1
#8VLJPL8L2,1997,País Vasco kangaroos,Be prepared to appreciate what you meet.,2021-10-13,26000047,12
#2CRQQ2CVP,1998,Galicia cattle,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-10-27,26000005,13
#2CRQQ2CVP,1998,Galicia cattle,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-10-27,26000016,8
#2CRQQ2CVP,1998,Galicia cattle,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-10-27,26000029,4
#2CRQQ2CVP,1998,Galicia cattle,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-10-27,28000014,11
#2CRQQ2CVP,1998,Galicia cattle,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-10-27,26000049,13
#2CRQQ2CVP,1998,Galicia cattle,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-10-27,26000055,5
#2CRQQ2CVP,1998,Galicia cattle,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-10-27,26000012,8
#2CRQQ2CVP,1998,Galicia cattle,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-10-27,26000084,13
#2CRQQ2CVP,1999,País Vasco wolves,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-09-30,26000053,13
#2CRQQ2CVP,1999,País Vasco wolves,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-09-30,26000051,5
#2CRQQ2CVP,1999,País Vasco wolves,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-09-30,26000026,3
#2CRQQ2CVP,1999,País Vasco wolves,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-09-30,26000011,11
#2CRQQ2CVP,1999,País Vasco wolves,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-09-30,26000085,8
#2CRQQ2CVP,1999,País Vasco wolves,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-09-30,26000001,13
#2CRQQ2CVP,1999,País Vasco wolves,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-09-30,26000042,5
#2CRQQ2CVP,1999,País Vasco wolves,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-09-30,26000027,8
#2CRQQ2CVP,2000,Castilla y León sons,I am the Kwisatz Haderach. That is reason enough.,2021-10-23,26000020,5
#2CRQQ2CVP,2000,Castilla y León sons,I am the Kwisatz Haderach. That is reason enough.,2021-10-23,26000019,13
#2CRQQ2CVP,2000,Castilla y León sons,I am the Kwisatz Haderach. That is reason enough.,2021-10-23,26000083,5
#2CRQQ2CVP,2000,Castilla y León sons,I am the Kwisatz Haderach. That is reason enough.,2021-10-23,26000013,13
#2CRQQ2CVP,2000,Castilla y León sons,I am the Kwisatz Haderach. That is reason enough.,2021-10-23,26000049,13
#2CRQQ2CVP,2000,Castilla y León sons,I am the Kwisatz Haderach. That is reason enough.,2021-10-23,26000021,11
#2CRQQ2CVP,2000,Castilla y León sons,I am the Kwisatz Haderach. That is reason enough.,2021-10-23,27000001,11
#2CRQQ2CVP,2000,Castilla y León sons,I am the Kwisatz Haderach. That is reason enough.,2021-10-23,28000001,13
#80LPYLGC,2001,Comunidad Valenciana rabbits,"A process cannot be understood by stopping it. Understanding must move with the flow of the process, must join it and flow with it.",2021-09-09,27000008,8
#80LPYLGC,2001,Comunidad Valenciana rabbits,"A process cannot be understood by stopping it. Understanding must move with the flow of the process, must join it and flow with it.",2021-09-09,26000052,11
#80LPYLGC,2001,Comunidad Valenciana rabbits,"A process cannot be understood by stopping it. Understanding must move with the flow of the process, must join it and flow with it.",2021-09-09,26000064,13
#80LPYLGC,2001,Comunidad Valenciana rabbits,"A process cannot be understood by stopping it. Understanding must move with the flow of the process, must join it and flow with it.",2021-09-09,26000000,13
#80LPYLGC,2001,Comunidad Valenciana rabbits,"A process cannot be understood by stopping it. Understanding must move with the flow of the process, must join it and flow with it.",2021-09-09,26000013,13
#80LPYLGC,2001,Comunidad Valenciana rabbits,"A process cannot be understood by stopping it. Understanding must move with the flow of the process, must join it and flow with it.",2021-09-09,26000016,8
#80LPYLGC,2001,Comunidad Valenciana rabbits,"A process cannot be understood by stopping it. Understanding must move with the flow of the process, must join it and flow with it.",2021-09-09,26000034,8
#80LPYLGC,2001,Comunidad Valenciana rabbits,"A process cannot be understood by stopping it. Understanding must move with the flow of the process, must join it and flow with it.",2021-09-09,26000056,13
#80LPYLGC,2002,Andalucía elves,"When God hath ordained a creature to die in a particular place, He causeth that creature's wants to direct him to that place",2021-10-31,26000034,8
#80LPYLGC,2002,Andalucía elves,"When God hath ordained a creature to die in a particular place, He causeth that creature's wants to direct him to that place",2021-10-31,26000040,11
#80LPYLGC,2002,Andalucía elves,"When God hath ordained a creature to die in a particular place, He causeth that creature's wants to direct him to that place",2021-10-31,27000003,11
#80LPYLGC,2002,Andalucía elves,"When God hath ordained a creature to die in a particular place, He causeth that creature's wants to direct him to that place",2021-10-31,26000063,8
#80LPYLGC,2002,Andalucía elves,"When God hath ordained a creature to die in a particular place, He causeth that creature's wants to direct him to that place",2021-10-31,26000054,8
#80LPYLGC,2002,Andalucía elves,"When God hath ordained a creature to die in a particular place, He causeth that creature's wants to direct him to that place",2021-10-31,26000059,11
#80LPYLGC,2002,Andalucía elves,"When God hath ordained a creature to die in a particular place, He causeth that creature's wants to direct him to that place",2021-10-31,28000009,8
#80LPYLGC,2002,Andalucía elves,"When God hath ordained a creature to die in a particular place, He causeth that creature's wants to direct him to that place",2021-10-31,26000022,11
#80LPYLGC,2003,Galicia kangaroos,There exists no separation between gods and men: one blends softly casual into the other.,2021-08-03,26000067,11
#80LPYLGC,2003,Galicia kangaroos,There exists no separation between gods and men: one blends softly casual into the other.,2021-08-03,26000000,13
#80LPYLGC,2003,Galicia kangaroos,There exists no separation between gods and men: one blends softly casual into the other.,2021-08-03,26000016,8
#80LPYLGC,2003,Galicia kangaroos,There exists no separation between gods and men: one blends softly casual into the other.,2021-08-03,28000007,8
#80LPYLGC,2003,Galicia kangaroos,There exists no separation between gods and men: one blends softly casual into the other.,2021-08-03,26000022,11
#80LPYLGC,2003,Galicia kangaroos,There exists no separation between gods and men: one blends softly casual into the other.,2021-08-03,26000059,11
#80LPYLGC,2003,Galicia kangaroos,There exists no separation between gods and men: one blends softly casual into the other.,2021-08-03,28000008,13
#80LPYLGC,2003,Galicia kangaroos,There exists no separation between gods and men: one blends softly casual into the other.,2021-08-03,26000049,13
#VQ29UYYY,2004,Principado de Asturias people,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-08-15,26000063,8
#VQ29UYYY,2004,Principado de Asturias people,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-08-15,28000008,13
#VQ29UYYY,2004,Principado de Asturias people,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-08-15,26000059,11
#VQ29UYYY,2004,Principado de Asturias people,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-08-15,26000020,6
#VQ29UYYY,2004,Principado de Asturias people,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-08-15,26000001,13
#VQ29UYYY,2004,Principado de Asturias people,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-08-15,28000001,13
#VQ29UYYY,2004,Principado de Asturias people,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-08-15,26000068,11
#VQ29UYYY,2004,Principado de Asturias people,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-08-15,26000013,13
#VQ29UYYY,2005,Cataluña geese,The wise animal blends into its surroundings.,2021-11-06,26000002,11
#VQ29UYYY,2005,Cataluña geese,The wise animal blends into its surroundings.,2021-11-06,26000050,5
#VQ29UYYY,2005,Cataluña geese,The wise animal blends into its surroundings.,2021-11-06,26000034,8
