player,name,description,arena,date,gems
#8ULLYVCY9,Road to Glory,Reach Arena 6,54000039,2021-08-19,210
#8ULLYVCY9,Gatherer,Collect 40 cards,54000009,2021-04-07,163
#8ULLYVCY9,TV Royale,Watch a TV Royale Replay,54000054,2021-02-18,100
#8ULLYVCY9,Tournament Rewards,Win 1000 cards from tournaments,54000006,2020-05-09,208
#8ULLYVCY9,Tournament Host,Create and finish 50 tournaments,54000043,2021-11-08,123
#8ULLYVCY9,Tournament Player,Join a tournament,54000027,2021-02-01,254
#8ULLYVCY9,Challenge Streak,Get 12 wins in a single Challenge,54000026,2020-10-06,145
#8ULLYVCY9,Practice with Friends,Win 10 Friendly Battles,54000043,2021-05-06,238
#8ULLYVCY9,Special Challenge,Participate in 5 unique Special Event Challenges,54000020,2020-04-06,42
#8ULLYVCY9,Friend in Need II,Donate 25000 cards,54000055,2020-04-22,191
#P9L2UGPR,Team Player,Join a Clan,54000044,2020-11-17,48
#P9L2UGPR,Friend in Need,Donate 2500 cards,54000002,2021-06-10,235
#P9L2UGPR,Road to Glory,Reach Arena 6,54000043,2021-07-10,210
#P9L2UGPR,Gatherer,Collect 40 cards,54000024,2020-10-08,163
#P9L2UGPR,TV Royale,Watch a TV Royale Replay,54000027,2020-06-01,100
#P9L2UGPR,Tournament Rewards,Win 1000 cards from tournaments,54000047,2021-10-29,208
#P9L2UGPR,Tournament Host,Create and finish 10 tournaments,54000044,2021-09-23,123
#P9L2UGPR,Tournament Player,Join a tournament,54000051,2020-11-14,254
#P9L2UGPR,Challenge Streak,Get 12 wins in a single Challenge,54000024,2020-04-04,145
#P9L2UGPR,Practice with Friends,Win 10 Friendly Battles,54000056,2020-09-11,238
#P9L2UGPR,Special Challenge,Participate in 5 unique Special Event Challenges,54000046,2020-05-02,42
#P9L2UGPR,Friend in Need II,Donate 25000 cards,54000051,2020-07-03,191
#P8YLG882L,Team Player,Join a Clan,54000031,2020-09-24,48
#P8YLG882L,Friend in Need,Donate 2500 cards,54000050,2021-05-07,235
#P8YLG882L,Road to Glory,Reach Arena 6,54000027,2020-10-12,210
#P8YLG882L,Gatherer,Collect 40 cards,54000027,2020-11-09,163
#P8YLG882L,TV Royale,Watch a TV Royale Replay,54000032,2020-08-17,100
#P8YLG882L,Tournament Rewards,Win 1000 cards from tournaments,54000004,2021-09-27,208
#P8YLG882L,Tournament Host,Create and finish one tournament,54000018,2020-06-29,123
#P8YLG882L,Tournament Player,Join a tournament,54000005,2021-11-04,254
#P8YLG882L,Challenge Streak,Get 12 wins in a single Challenge,54000039,2021-08-24,145
#P8YLG882L,Practice with Friends,Win 10 Friendly Battles,54000040,2021-01-10,238
#P8YLG882L,Special Challenge,Participate in 5 unique Special Event Challenges,54000007,2021-01-24,42
#P8YLG882L,Friend in Need II,Donate 25000 cards,54000048,2021-09-08,191
#QCJQYP0C,Team Player,Join a Clan,54000050,2020-12-29,48
#QCJQYP0C,Friend in Need,Donate 2500 cards,54000024,2021-03-12,235
#QCJQYP0C,Road to Glory,Reach Arena 6,54000021,2020-11-29,210
#QCJQYP0C,Gatherer,Collect 40 cards,54000018,2020-09-24,163
#QCJQYP0C,TV Royale,Watch a TV Royale Replay,54000030,2020-06-29,100
#QCJQYP0C,Tournament Rewards,Win 1000 cards from tournaments,54000001,2021-04-30,208
#QCJQYP0C,Tournament Host,Create and finish one tournament,54000040,2021-10-25,123
#QCJQYP0C,Tournament Player,Join a tournament,54000055,2021-09-21,254
#QCJQYP0C,Challenge Streak,Get 12 wins in a single Challenge,54000022,2021-06-23,145
#QCJQYP0C,Practice with Friends,Win 10 Friendly Battles,54000020,2021-05-16,238
#QCJQYP0C,Special Challenge,Participate in 5 unique Special Event Challenges,54000024,2020-12-15,42
#QCJQYP0C,Friend in Need II,Donate 25000 cards,54000001,2020-09-13,191
#2PJQR28Q,Team Player,Join a Clan,54000005,2021-02-24,48
#2PJQR28Q,Friend in Need,Donate 2500 cards,54000011,2021-10-27,235
#2PJQR28Q,Road to Glory,Reach Arena 6,54000041,2020-05-02,210
#2PJQR28Q,Gatherer,Collect 40 cards,54000029,2021-11-04,163
#2PJQR28Q,TV Royale,Watch a TV Royale Replay,54000008,2020-07-05,100
#2PJQR28Q,Tournament Rewards,Win 1000 cards from tournaments,54000040,2021-09-02,208
#2PJQR28Q,Tournament Host,Create and finish one tournament,54000034,2021-11-10,123
#2PJQR28Q,Tournament Player,Join a tournament,54000011,2020-08-15,254
#2PJQR28Q,Challenge Streak,Get 12 wins in a single Challenge,54000045,2020-11-08,145
#2PJQR28Q,Practice with Friends,Win 10 Friendly Battles,54000051,2021-03-07,238
#2PJQR28Q,Special Challenge,Participate in 5 unique Special Event Challenges,54000015,2020-11-26,42
#2PJQR28Q,Friend in Need II,Donate 25000 cards,54000044,2020-04-08,191
#9ULPU0QL,Team Player,Join a Clan,54000007,2020-05-10,48
#9ULPU0QL,Friend in Need,Donate 2500 cards,54000013,2020-11-10,235
#9ULPU0QL,Road to Glory,Reach Arena 6,54000036,2021-06-03,210
#9ULPU0QL,Gatherer,Collect 40 cards,54000039,2020-08-03,163
#9ULPU0QL,TV Royale,Watch a TV Royale Replay,54000056,2020-09-27,100
#9ULPU0QL,Tournament Rewards,Win 20000 cards from tournaments,54000024,2020-05-28,208
#9ULPU0QL,Tournament Host,Create and finish 10 tournaments,54000028,2021-05-12,123
#9ULPU0QL,Tournament Player,Join a tournament,54000008,2020-08-20,254
#9ULPU0QL,Challenge Streak,Get 12 wins in a single Challenge,54000014,2021-02-18,145
#9ULPU0QL,Practice with Friends,Win 10 Friendly Battles,54000038,2021-03-11,238
#9ULPU0QL,Special Challenge,Participate in 5 unique Special Event Challenges,54000011,2020-07-06,42
#9ULPU0QL,Friend in Need II,Donate 25000 cards,54000046,2021-10-25,191
#JPL8QUG0,Team Player,Join a Clan,54000025,2020-08-13,48
#JPL8QUG0,Friend in Need,Donate 2500 cards,54000019,2020-06-19,235
#JPL8QUG0,Road to Glory,Reach Arena 6,54000003,2021-04-05,210
#JPL8QUG0,Gatherer,Collect 40 cards,54000011,2020-04-06,163
#JPL8QUG0,TV Royale,Watch a TV Royale Replay,54000053,2021-04-21,100
#JPL8QUG0,Tournament Rewards,Win 1000 cards from tournaments,54000017,2021-03-06,208
#JPL8QUG0,Tournament Host,Create and finish one tournament,54000008,2021-10-24,123
#JPL8QUG0,Tournament Player,Join a tournament,54000026,2021-07-12,254
#JPL8QUG0,Challenge Streak,Get 12 wins in a single Challenge,54000027,2021-08-03,145
#JPL8QUG0,Practice with Friends,Win 10 Friendly Battles,54000045,2020-05-03,238
#JPL8QUG0,Special Challenge,Participate in 5 unique Special Event Challenges,54000038,2021-07-11,42
#JPL8QUG0,Friend in Need II,Donate 25000 cards,54000035,2020-09-01,191
#9CJP9GRY,Team Player,Join a Clan,54000038,2021-03-23,48
#9CJP9GRY,Friend in Need,Donate 2500 cards,54000037,2021-09-30,235
#9CJP9GRY,Road to Glory,Reach Arena 6,54000017,2020-06-09,210
#9CJP9GRY,Gatherer,Collect 40 cards,54000040,2020-09-24,163
#9CJP9GRY,TV Royale,Watch a TV Royale Replay,54000024,2021-01-05,100
#9CJP9GRY,Tournament Rewards,Win 20000 cards from tournaments,54000022,2020-04-03,208
#9CJP9GRY,Tournament Host,Create and finish 50 tournaments,54000034,2021-04-10,123
#9CJP9GRY,Tournament Player,Join a tournament,54000051,2020-07-25,254
#9CJP9GRY,Challenge Streak,Get 12 wins in a single Challenge,54000053,2021-09-06,145
#9CJP9GRY,Practice with Friends,Win 10 Friendly Battles,54000021,2021-01-01,238
#9CJP9GRY,Special Challenge,Participate in 5 unique Special Event Challenges,54000052,2021-08-01,42
#9CJP9GRY,Friend in Need II,Donate 25000 cards,54000040,2020-10-31,191
#LY2V9GQV9,Team Player,Join a Clan,54000032,2020-08-19,48
#LY2V9GQV9,Friend in Need,Donate 2500 cards,54000002,2021-08-20,235
#LY2V9GQV9,Road to Glory,Reach Arena 6,54000002,2021-09-09,210
#LY2V9GQV9,Gatherer,Collect 40 cards,54000029,2020-06-04,163
#LY2V9GQV9,TV Royale,Watch a TV Royale Replay,54000004,2021-08-30,100
#LY2V9GQV9,Tournament Rewards,Win 1000 cards from tournaments,54000011,2021-04-13,208
#LY2V9GQV9,Tournament Host,Create and finish one tournament,54000049,2020-10-23,123
#LY2V9GQV9,Tournament Player,Join a tournament,54000051,2020-09-07,254
#LY2V9GQV9,Challenge Streak,Get 12 wins in a single Challenge,54000003,2020-04-17,145
#LY2V9GQV9,Practice with Friends,Win 10 Friendly Battles,54000030,2020-08-26,238
#LY2V9GQV9,Special Challenge,Participate in 5 unique Special Event Challenges,54000020,2021-01-17,42
#LY2V9GQV9,Friend in Need II,Donate 25000 cards,54000055,2020-05-31,191
#PRU8Y0UQY,Team Player,Join a Clan,54000030,2020-11-23,48
#PRU8Y0UQY,Friend in Need,Donate 2500 cards,54000029,2020-08-01,235
#PRU8Y0UQY,Road to Glory,Reach Arena 6,54000052,2021-02-11,210
#PRU8Y0UQY,Gatherer,Collect 40 cards,54000004,2020-07-30,163
#PRU8Y0UQY,TV Royale,Watch a TV Royale Replay,54000013,2020-05-11,100
#PRU8Y0UQY,Tournament Rewards,Win 1000 cards from tournaments,54000055,2020-11-23,208
#PRU8Y0UQY,Tournament Host,Create and finish one tournament,54000015,2020-04-09,123
#PRU8Y0UQY,Tournament Player,Join a tournament,54000019,2020-04-21,254
#PRU8Y0UQY,Challenge Streak,Get 12 wins in a single Challenge,54000016,2021-01-03,145
#PRU8Y0UQY,Practice with Friends,Win 10 Friendly Battles,54000004,2021-04-25,238
#PRU8Y0UQY,Special Challenge,Participate in 5 unique Special Event Challenges,54000012,2021-01-07,42
#PRU8Y0UQY,Friend in Need II,Donate 25000 cards,54000012,2020-12-06,191
#2UCLC88U,Team Player,Join a Clan,54000008,2021-08-02,48
#2UCLC88U,Friend in Need,Donate 2500 cards,54000053,2020-04-23,235
#2UCLC88U,Road to Glory,Reach Arena 6,54000031,2021-02-02,210
#2UCLC88U,Gatherer,Collect 40 cards,54000044,2020-04-27,163
#2UCLC88U,TV Royale,Watch a TV Royale Replay,54000048,2020-07-11,100
#2UCLC88U,Tournament Rewards,Win 20000 cards from tournaments,54000032,2021-07-10,208
#2UCLC88U,Tournament Host,Create and finish 10 tournaments,54000023,2021-06-27,123
#2UCLC88U,Tournament Player,Join a tournament,54000017,2020-06-26,254
#2UCLC88U,Challenge Streak,Get 12 wins in a single Challenge,54000049,2020-10-02,145
#2UCLC88U,Practice with Friends,Win 10 Friendly Battles,54000008,2020-08-16,238
#2UCLC88U,Special Challenge,Participate in 5 unique Special Event Challenges,54000019,2020-04-21,42
#2UCLC88U,Friend in Need II,Donate 25000 cards,54000002,2020-04-02,191
#RQCUUP2,Team Player,Join a Clan,54000008,2021-02-13,48
#RQCUUP2,Friend in Need,Donate 2500 cards,54000055,2020-05-17,235
#RQCUUP2,Road to Glory,Reach Arena 6,54000009,2020-07-07,210
#RQCUUP2,Gatherer,Collect 40 cards,54000043,2021-08-23,163
#RQCUUP2,TV Royale,Watch a TV Royale Replay,54000012,2020-11-07,100
#RQCUUP2,Tournament Rewards,Win 1000 cards from tournaments,54000006,2021-08-08,208
#RQCUUP2,Tournament Host,Create and finish one tournament,54000033,2020-09-28,123
#RQCUUP2,Tournament Player,Join a tournament,54000052,2020-11-25,254
#RQCUUP2,Challenge Streak,Get 12 wins in a single Challenge,54000001,2020-07-10,145
#RQCUUP2,Practice with Friends,Win 10 Friendly Battles,54000034,2021-06-30,238
#RQCUUP2,Special Challenge,Participate in 5 unique Special Event Challenges,54000024,2020-07-10,42
#RQCUUP2,Friend in Need II,Donate 25000 cards,54000044,2020-07-28,191
#GQPRJCUU,Team Player,Join a Clan,54000019,2021-05-22,48
#GQPRJCUU,Friend in Need,Donate 2500 cards,54000053,2021-05-13,235
#GQPRJCUU,Road to Glory,Reach Arena 6,54000016,2021-07-02,210
#GQPRJCUU,Gatherer,Collect 40 cards,54000049,2020-12-29,163
#GQPRJCUU,TV Royale,Watch a TV Royale Replay,54000046,2021-10-09,100
#GQPRJCUU,Tournament Rewards,Win 1000 cards from tournaments,54000005,2021-09-04,208
#GQPRJCUU,Tournament Host,Create and finish 10 tournaments,54000027,2020-10-19,123
#GQPRJCUU,Tournament Player,Join a tournament,54000004,2020-05-17,254
#GQPRJCUU,Challenge Streak,Get 12 wins in a single Challenge,54000003,2020-12-06,145
#GQPRJCUU,Practice with Friends,Win 10 Friendly Battles,54000034,2020-06-20,238
#GQPRJCUU,Special Challenge,Participate in 5 unique Special Event Challenges,54000024,2020-11-29,42
#GQPRJCUU,Friend in Need II,Donate 25000 cards,54000006,2021-02-23,191
#PG88RGQY8,Team Player,Join a Clan,54000004,2021-09-20,48
#PG88RGQY8,Friend in Need,Donate 2500 cards,54000045,2021-03-18,235
#PG88RGQY8,Road to Glory,Reach Arena 6,54000022,2020-11-10,210
#PG88RGQY8,Gatherer,Collect 40 cards,54000001,2021-09-24,163
#PG88RGQY8,TV Royale,Watch a TV Royale Replay,54000002,2021-10-09,100
#PG88RGQY8,Tournament Rewards,Win 1000 cards from tournaments,54000027,2021-05-09,208
#PG88RGQY8,Tournament Host,Create and finish 10 tournaments,54000018,2021-09-22,123
#PG88RGQY8,Tournament Player,Join a tournament,54000006,2020-11-13,254
#PG88RGQY8,Challenge Streak,Get 12 wins in a single Challenge,54000027,2020-08-10,145
#PG88RGQY8,Practice with Friends,Win 10 Friendly Battles,54000033,2021-06-23,238
#PG88RGQY8,Special Challenge,Participate in 5 unique Special Event Challenges,54000024,2021-10-06,42
#PG88RGQY8,Friend in Need II,Donate 25000 cards,54000053,2020-10-23,191
#YG9UL29R0,Team Player,Join a Clan,54000030,2020-10-07,48
#YG9UL29R0,Friend in Need,Donate 2500 cards,54000021,2021-10-09,235
#YG9UL29R0,Road to Glory,Reach Arena 6,54000047,2020-07-05,210
#YG9UL29R0,Gatherer,Collect 40 cards,54000056,2021-04-20,163
#YG9UL29R0,TV Royale,Watch a TV Royale Replay,54000038,2021-03-31,100
#YG9UL29R0,Tournament Rewards,Win 1000 cards from tournaments,54000032,2021-07-13,208
#YG9UL29R0,Tournament Host,Create and finish one tournament,54000037,2020-05-12,123
#YG9UL29R0,Tournament Player,Join a tournament,54000039,2021-10-27,254
#YG9UL29R0,Challenge Streak,Get 12 wins in a single Challenge,54000014,2020-06-13,145
#YG9UL29R0,Practice with Friends,Win 10 Friendly Battles,54000018,2021-01-05,238
#YG9UL29R0,Special Challenge,Participate in 5 unique Special Event Challenges,54000018,2020-10-18,42
#YG9UL29R0,Friend in Need II,Donate 25000 cards,54000057,2020-05-30,191
#8GQ0P22RJ,Team Player,Join a Clan,54000021,2021-08-26,48
#8GQ0P22RJ,Friend in Need,Donate 2500 cards,54000038,2021-09-05,235
#8GQ0P22RJ,Road to Glory,Reach Arena 6,54000024,2021-10-22,210
#8GQ0P22RJ,Gatherer,Collect 40 cards,54000016,2020-10-04,163
#8GQ0P22RJ,TV Royale,Watch a TV Royale Replay,54000031,2021-08-18,100
#8GQ0P22RJ,Tournament Rewards,Win 1000 cards from tournaments,54000002,2020-10-11,208
#8GQ0P22RJ,Tournament Host,Create and finish 10 tournaments,54000054,2021-02-05,123
#8GQ0P22RJ,Tournament Player,Join a tournament,54000007,2020-10-24,254
#8GQ0P22RJ,Challenge Streak,Get 12 wins in a single Challenge,54000036,2020-10-22,145
#8GQ0P22RJ,Practice with Friends,Win 10 Friendly Battles,54000025,2021-08-09,238
#8GQ0P22RJ,Special Challenge,Participate in 5 unique Special Event Challenges,54000042,2021-01-08,42
#8GQ0P22RJ,Friend in Need II,Donate 25000 cards,54000004,2021-08-04,191
#2VJV9RR9J,Team Player,Join a Clan,54000005,2020-04-18,48
#2VJV9RR9J,Friend in Need,Donate 2500 cards,54000034,2020-06-24,235
#2VJV9RR9J,Road to Glory,Reach Arena 6,54000032,2021-03-21,210
#2VJV9RR9J,Gatherer,Collect 40 cards,54000014,2020-05-04,163
#2VJV9RR9J,TV Royale,Watch a TV Royale Replay,54000034,2021-07-22,100
#2VJV9RR9J,Tournament Rewards,Win 1000 cards from tournaments,54000031,2020-07-29,208
#2VJV9RR9J,Tournament Host,Create and finish one tournament,54000022,2020-10-05,123
#2VJV9RR9J,Tournament Player,Join a tournament,54000001,2021-03-20,254
#2VJV9RR9J,Challenge Streak,Get 12 wins in a single Challenge,54000026,2020-08-27,145
#2VJV9RR9J,Practice with Friends,Win 10 Friendly Battles,54000052,2020-04-14,238
#2VJV9RR9J,Special Challenge,Participate in 5 unique Special Event Challenges,54000041,2020-07-08,42
#2VJV9RR9J,Friend in Need II,Donate 25000 cards,54000021,2020-03-26,191
#C9Q2VJ9,Team Player,Join a Clan,54000015,2021-06-10,48
#C9Q2VJ9,Friend in Need,Donate 2500 cards,54000021,2021-07-01,235
#C9Q2VJ9,Road to Glory,Reach Arena 6,54000044,2020-09-19,210
#C9Q2VJ9,Gatherer,Collect 40 cards,54000034,2021-09-29,163
#C9Q2VJ9,TV Royale,Watch a TV Royale Replay,54000052,2020-10-19,100
#C9Q2VJ9,Tournament Rewards,Win 1000 cards from tournaments,54000042,2020-08-15,208
#C9Q2VJ9,Tournament Host,Create and finish 10 tournaments,54000052,2021-02-22,123
#C9Q2VJ9,Tournament Player,Join a tournament,54000013,2020-10-22,254
#C9Q2VJ9,Challenge Streak,Get 12 wins in a single Challenge,54000015,2020-10-07,145
#C9Q2VJ9,Practice with Friends,Win 10 Friendly Battles,54000053,2021-08-06,238
#C9Q2VJ9,Special Challenge,Participate in 5 unique Special Event Challenges,54000007,2021-07-01,42
#C9Q2VJ9,Friend in Need II,Donate 25000 cards,54000028,2020-07-31,191
#VCVCG2YR,Team Player,Join a Clan,54000004,2020-12-04,48
#VCVCG2YR,Friend in Need,Donate 2500 cards,54000029,2021-06-02,235
#VCVCG2YR,Road to Glory,Reach Arena 6,54000002,2020-08-10,210
#VCVCG2YR,Gatherer,Collect 40 cards,54000053,2021-02-03,163
#VCVCG2YR,TV Royale,Watch a TV Royale Replay,54000050,2020-05-30,100
#VCVCG2YR,Tournament Rewards,Win 1000 cards from tournaments,54000019,2021-05-06,208
#VCVCG2YR,Tournament Host,Create and finish 50 tournaments,54000037,2021-01-19,123
#VCVCG2YR,Tournament Player,Join a tournament,54000055,2021-02-07,254
#VCVCG2YR,Challenge Streak,Get 12 wins in a single Challenge,54000023,2020-10-23,145
#VCVCG2YR,Practice with Friends,Win 10 Friendly Battles,54000041,2020-10-14,238
#VCVCG2YR,Special Challenge,Participate in 5 unique Special Event Challenges,54000025,2020-05-16,42
#VCVCG2YR,Friend in Need II,Donate 25000 cards,54000018,2020-10-23,191
#8PUG0JQ9,Team Player,Join a Clan,54000052,2021-10-14,48
#8PUG0JQ9,Friend in Need,Donate 2500 cards,54000022,2021-02-23,235
#8PUG0JQ9,Road to Glory,Reach Arena 6,54000012,2020-04-05,210
#8PUG0JQ9,Gatherer,Collect 40 cards,54000010,2021-02-19,163
#8PUG0JQ9,TV Royale,Watch a TV Royale Replay,54000014,2021-06-05,100
#8PUG0JQ9,Tournament Rewards,Win 20000 cards from tournaments,54000039,2021-06-05,208
#8PUG0JQ9,Tournament Host,Create and finish 10 tournaments,54000054,2021-10-20,123
#8PUG0JQ9,Tournament Player,Join a tournament,54000054,2021-09-09,254
#8PUG0JQ9,Challenge Streak,Get 12 wins in a single Challenge,54000036,2021-06-17,145
#8PUG0JQ9,Practice with Friends,Win 10 Friendly Battles,54000022,2021-05-18,238
#8PUG0JQ9,Special Challenge,Participate in 5 unique Special Event Challenges,54000028,2021-01-02,42
#8PUG0JQ9,Friend in Need II,Donate 25000 cards,54000040,2020-03-30,191
#9GUULQJJ,Team Player,Join a Clan,54000011,2021-01-17,48
#9GUULQJJ,Friend in Need,Donate 2500 cards,54000021,2020-04-12,235
#9GUULQJJ,Road to Glory,Reach Arena 6,54000023,2020-06-20,210
#9GUULQJJ,Gatherer,Collect 40 cards,54000044,2021-03-08,163
#9GUULQJJ,TV Royale,Watch a TV Royale Replay,54000021,2021-07-08,100
#9GUULQJJ,Tournament Rewards,Win 1000 cards from tournaments,54000047,2021-08-06,208
#9GUULQJJ,Tournament Host,Create and finish 10 tournaments,54000041,2020-11-03,123
#9GUULQJJ,Tournament Player,Join a tournament,54000021,2021-09-19,254
#9GUULQJJ,Challenge Streak,Get 12 wins in a single Challenge,54000052,2021-05-22,145
#9GUULQJJ,Practice with Friends,Win 10 Friendly Battles,54000011,2020-12-22,238
#9GUULQJJ,Special Challenge,Participate in 5 unique Special Event Challenges,54000037,2020-08-14,42
#9GUULQJJ,Friend in Need II,Donate 25000 cards,54000022,2021-03-07,191
#R99UYRL,Team Player,Join a Clan,54000026,2020-12-17,48
#R99UYRL,Friend in Need,Donate 2500 cards,54000036,2021-06-28,235
#R99UYRL,Road to Glory,Reach Arena 6,54000058,2020-04-03,210
#R99UYRL,Gatherer,Collect 40 cards,54000041,2021-04-24,163
#R99UYRL,TV Royale,Watch a TV Royale Replay,54000008,2021-07-20,100
#R99UYRL,Tournament Rewards,Win 1000 cards from tournaments,54000005,2021-10-02,208
#R99UYRL,Tournament Host,Create and finish one tournament,54000022,2020-04-09,123
#R99UYRL,Tournament Player,Join a tournament,54000011,2020-10-02,254
#R99UYRL,Challenge Streak,Get 12 wins in a single Challenge,54000012,2021-03-25,145
#R99UYRL,Practice with Friends,Win 10 Friendly Battles,54000028,2021-03-25,238
#R99UYRL,Special Challenge,Participate in 5 unique Special Event Challenges,54000057,2020-04-28,42
#R99UYRL,Friend in Need II,Donate 25000 cards,54000031,2020-06-04,191
#YQV28LYL,Team Player,Join a Clan,54000009,2021-09-13,48
#YQV28LYL,Friend in Need,Donate 2500 cards,54000041,2020-11-18,235
#YQV28LYL,Road to Glory,Reach Arena 6,54000019,2020-10-27,210
#YQV28LYL,Gatherer,Collect 40 cards,54000054,2020-05-10,163
#YQV28LYL,TV Royale,Watch a TV Royale Replay,54000026,2020-07-26,100
#YQV28LYL,Tournament Rewards,Win 1000 cards from tournaments,54000019,2020-07-10,208
#YQV28LYL,Tournament Host,Create and finish 10 tournaments,54000037,2021-06-17,123
#YQV28LYL,Tournament Player,Join a tournament,54000036,2020-07-19,254
#YQV28LYL,Challenge Streak,Get 12 wins in a single Challenge,54000005,2020-11-23,145
#YQV28LYL,Practice with Friends,Win 10 Friendly Battles,54000014,2020-03-28,238
#YQV28LYL,Special Challenge,Participate in 5 unique Special Event Challenges,54000011,2020-08-24,42
#YQV28LYL,Friend in Need II,Donate 25000 cards,54000053,2021-02-23,191
#98YVRUYLR,Team Player,Join a Clan,54000031,2021-07-09,48
#98YVRUYLR,Friend in Need,Donate 2500 cards,54000027,2021-02-17,235
#98YVRUYLR,Road to Glory,Reach Arena 6,54000027,2020-07-12,210
#98YVRUYLR,Gatherer,Collect 40 cards,54000019,2020-06-23,163
#98YVRUYLR,TV Royale,Watch a TV Royale Replay,54000056,2021-04-25,100
#98YVRUYLR,Tournament Rewards,Win 1000 cards from tournaments,54000040,2021-01-25,208
#98YVRUYLR,Tournament Host,Create and finish one tournament,54000050,2021-09-14,123
#98YVRUYLR,Tournament Player,Join a tournament,54000043,2021-04-15,254
#98YVRUYLR,Challenge Streak,Get 12 wins in a single Challenge,54000054,2020-08-30,145
#98YVRUYLR,Practice with Friends,Win 10 Friendly Battles,54000028,2021-01-20,238
#98YVRUYLR,Special Challenge,Participate in 5 unique Special Event Challenges,54000017,2021-08-25,42
#98YVRUYLR,Friend in Need II,Donate 25000 cards,54000055,2020-09-19,191
#88YPYCLCP,Team Player,Join a Clan,54000058,2021-05-25,48
#88YPYCLCP,Friend in Need,Donate 2500 cards,54000038,2021-10-30,235
#88YPYCLCP,Road to Glory,Reach Arena 6,54000020,2021-07-18,210
#88YPYCLCP,Gatherer,Collect 40 cards,54000029,2021-05-01,163
#88YPYCLCP,TV Royale,Watch a TV Royale Replay,54000045,2021-05-04,100
#88YPYCLCP,Tournament Rewards,Win 1000 cards from tournaments,54000014,2020-04-19,208
#88YPYCLCP,Tournament Host,Create and finish one tournament,54000017,2020-10-21,123
#88YPYCLCP,Tournament Player,Join a tournament,54000053,2020-08-19,254
#88YPYCLCP,Challenge Streak,Get 12 wins in a single Challenge,54000027,2021-02-05,145
#88YPYCLCP,Practice with Friends,Win 10 Friendly Battles,54000019,2020-06-29,238
#88YPYCLCP,Special Challenge,Participate in 5 unique Special Event Challenges,54000012,2021-03-14,42
#88YPYCLCP,Friend in Need II,Donate 25000 cards,54000042,2021-02-08,191
#PLGJU82QC,Team Player,Join a Clan,54000036,2020-04-13,48
#PLGJU82QC,Friend in Need,Donate 2500 cards,54000006,2020-10-31,235
#PLGJU82QC,Road to Glory,Reach Arena 6,54000057,2021-10-05,210
#PLGJU82QC,Gatherer,Collect 40 cards,54000033,2020-12-28,163
#PLGJU82QC,TV Royale,Watch a TV Royale Replay,54000020,2021-08-18,100
#PLGJU82QC,Tournament Rewards,Win 1000 cards from tournaments,54000044,2021-01-27,208
#PLGJU82QC,Tournament Host,Create and finish one tournament,54000015,2021-01-11,123
#PLGJU82QC,Tournament Player,Join a tournament,54000015,2020-07-22,254
#PLGJU82QC,Challenge Streak,Get 12 wins in a single Challenge,54000037,2020-05-21,145
#PLGJU82QC,Practice with Friends,Win 10 Friendly Battles,54000001,2021-09-01,238
#PLGJU82QC,Special Challenge,Participate in 5 unique Special Event Challenges,54000044,2021-08-06,42
#PLGJU82QC,Friend in Need II,Donate 10000 cards,54000012,2021-10-14,191
#2RQRQVU08,Team Player,Join a Clan,54000017,2020-09-27,48
#2RQRQVU08,Friend in Need,Donate 2500 cards,54000039,2021-11-10,235
#2RQRQVU08,Road to Glory,Reach Arena 6,54000010,2021-03-17,210
#2RQRQVU08,Gatherer,Collect 40 cards,54000036,2021-02-10,163
#2RQRQVU08,TV Royale,Watch a TV Royale Replay,54000004,2020-05-19,100
#2RQRQVU08,Tournament Rewards,Win 1000 cards from tournaments,54000029,2020-10-10,208
#2RQRQVU08,Tournament Host,Create and finish one tournament,54000028,2020-03-21,123
#2RQRQVU08,Tournament Player,Join a tournament,54000020,2020-08-16,254
#2RQRQVU08,Challenge Streak,Get 12 wins in a single Challenge,54000027,2021-07-26,145
#2RQRQVU08,Practice with Friends,Win 10 Friendly Battles,54000055,2020-11-01,238
#2RQRQVU08,Special Challenge,Participate in 5 unique Special Event Challenges,54000053,2021-07-02,42
#2RQRQVU08,Friend in Need II,Donate 25000 cards,54000033,2020-03-23,191
#20JYUJGPQ,Team Player,Join a Clan,54000050,2021-01-14,48
#20JYUJGPQ,Friend in Need,Donate 2500 cards,54000010,2020-05-02,235
#20JYUJGPQ,Road to Glory,Reach Arena 6,54000034,2020-08-03,210
#20JYUJGPQ,Gatherer,Collect 40 cards,54000020,2020-07-18,163
#20JYUJGPQ,TV Royale,Watch a TV Royale Replay,54000023,2020-08-04,100
#20JYUJGPQ,Tournament Rewards,Win 20000 cards from tournaments,54000032,2021-10-15,208
#20JYUJGPQ,Tournament Host,Create and finish 10 tournaments,54000038,2021-02-18,123
#20JYUJGPQ,Tournament Player,Join a tournament,54000052,2021-11-06,254
#20JYUJGPQ,Challenge Streak,Get 12 wins in a single Challenge,54000052,2020-11-09,145
#20JYUJGPQ,Practice with Friends,Win 10 Friendly Battles,54000012,2021-01-31,238
#20JYUJGPQ,Special Challenge,Participate in 5 unique Special Event Challenges,54000009,2021-04-07,42
#20JYUJGPQ,Friend in Need II,Donate 25000 cards,54000004,2021-09-26,191
#R8UYJ2YP,Team Player,Join a Clan,54000016,2021-03-16,48
#R8UYJ2YP,Friend in Need,Donate 2500 cards,54000035,2021-06-16,235
